1	1	1	1	58.2450552408419	3	26.5277955611217	14.5400687884106	.	.	27.1980061600919	23.9407179227866	.	.	31.7888520374801	24.3228201906741	.	.
2	1	1	-1	66.5986873532005	7	9.94663875962482	12.5458351832038	.	.	14.9397404660131	20.3252086423751	.	.	13.1330582138641	13.7371708508991	.	.
3	1	1	1	63.3834757648038	5	19.1623182009617	14.7316719556534	.	.	20.220189015653	19.3870900189108	.	.	20.4094516516096	24.9438659874668	.	.
4	1	1	1	56.595118094505	5	22.9588223013146	20.6049457928326	.	.	23.1920125173919	24.9133574853737	.	.	24.7733924875018	22.9542718073804	.	.
5	1	1	-1	75.6899417512554	5	26.4903174540912	22.2763989127871	.	.	23.3395962059004	21.1418476640527	.	.	24.9074303055957	23.8305674525068	.	.
6	1	1	-1	73.2682566045326	4	13.9087426421251	10.9464347379685	.	.	19.2149878891327	15.1615750432619	.	.	18.8064428040925	18.4172534211204	.	.
7	1	1	-1	65.0429095261545	5	18.7616254075543	16.9612172205789	.	.	19.7185742243288	19.0022552671627	.	.	18.7398302053027	21.4877652118028	.	.
8	1	1	-1	48.2678146759828	4	13.0540512762293	13.4063520525578	.	.	16.8879803601698	22.4450283786647	.	.	17.4574043670132	18.3657507485997	.	.
9	1	1	1	56.6704988774965	2	14.3449976260901	15.6420083742907	.	.	19.6642779430619	20.2725309142724	.	.	20.7028090298639	20.3031377048157	.	.
10	1	1	-1	73.8768697814025	5	20.6947814667242	20.5869623995109	.	.	27.0587016074853	23.6479290775938	.	.	27.0654567747645	24.9610006375544	.	.
11	1	1	1	77.0905207719574	2	23.6005769495998	20.5090052536689	.	.	31.5528463824206	15.9080922586451	.	.	31.8850583761882	20.6422367460434	.	.
12	1	1	-1	81.5562060830676	4	19.6063986134932	13.7042945093545	.	.	18.3212081582745	15.4746661461612	.	.	16.3950832341169	19.1437927156234	.	.
13	1	1	-1	62.3855302458003	4	9.75392312761078	15.3718834004627	.	.	10.4608681656768	14.9541790019711	.	.	9.09862035053732	13.4376550164046	.	.
14	1	1	-1	57.9571692997848	3	16.6904239775465	13.9544574715429	.	.	14.3328813841513	18.1190436754444	.	.	11.7575552037047	15.1810571787752	.	.
15	1	1	1	66.3002015744886	1	10.4866042352423	10.3887971020753	.	.	3.01030360702578	10.0661961165724	.	.	3.89210848796317	5.37032949666563	.	.
16	1	1	1	65.2238983689107	6	28.0667666693769	25.5818060613557	.	.	27.1079076891327	28.112778411347	.	.	26.6379781765916	28.1552523169464	.	.
17	1	1	-1	83.3821352501767	4	17.3980413764604	16.451470377322	.	.	10.7768857851709	16.6754924348517	.	.	18.3514788996824	14.0963474007594	.	.
18	1	1	-1	76.635693996031	3	4.94638894771776	6.73152023159179	.	.	4.1864853302363	13.4988502878223	.	.	7.40990323953909	14.907607552616	.	.
19	1	1	-1	75.8554439063941	6	11.2137994446098	16.1451159711208	.	.	11.2346518806702	14.7761125980262	.	.	12.110157779202	17.1776228694391	.	.
20	1	1	-1	71.350409927429	6	17.0485983308217	20.7799888120122	.	.	22.8897326464389	20.5773299543993	.	.	21.6356755091173	20.4194961436324	.	.
21	1	1	1	71.284928746459	1	16.2380232769503	16.4494607244573	.	.	27.1533313428443	17.1414371825876	.	.	27.1514072331744	20.3734703546408	.	.
22	1	1	1	67.2285517613558	6	15.9139566437171	13.5570470512551	.	.	13.0516775899351	22.27076921464	.	.	14.9087881458896	17.6159211575903	.	.
23	1	1	1	63.7491529161884	5	10.5541334577256	10.5858679810658	.	.	8.22590600862855	17.3896304802326	.	.	14.0909395017838	11.3433644951927	.	.
24	1	1	1	65.8612013793023	1	12.4326081188236	8.40084471087586	.	.	14.6097852258587	15.6031653325056	.	.	14.5942916212332	18.0817104611194	.	.
25	1	1	1	69.9894182129258	7	16.8598172827312	19.0231931351437	.	.	12.10248015867	16.5354558052694	.	.	12.1396863059675	18.5860158815718	.	.
26	1	1	1	63.8377019239385	4	16.0640963401479	19.0069164755459	.	.	15.3856528474811	16.3171962206427	.	.	13.4477000611478	19.6601080964536	.	.
27	1	1	1	68.0434880429917	7	17.0758658597453	20.2844982374628	.	.	16.6511213651571	22.5590787606039	.	.	17.4697221693357	24.0879588454215	.	.
28	1	1	-1	95.3095297617399	1	2.36186517520116	8.31940441087282	.	.	10.9897097904298	2.77154474162095	.	.	3.56142010728215	10.6007542640558	.	.
29	1	1	1	64.7684587775336	7	19.1390897119134	24.6210103417446	.	.	28.9142710000706	22.8247038569525	.	.	22.3049730013016	23.2229884749246	.	.
30	1	1	-1	65.4602787393247	7	10.7166097939935	15.3946348185154	.	.	15.3341344083495	13.7010220434906	.	.	15.0484256409025	17.5154668916646	.	.
31	2	1	1	59.4813496194589	7	.	34.837228560138	26.1194602932318	.	.	22.5515193329772	24.3753291639215	.	.	31.3129786811037	28.0300142585639	.
32	2	1	1	59.6772183028748	5	.	16.2056521461562	21.4681369797147	.	.	11.7233863423735	14.8235307489779	.	.	19.8937590932605	22.7401180647208	.
33	2	1	1	46.4440286976436	5	.	18.0446889321064	18.6139567174029	.	.	19.0394679664892	21.1481358742907	.	.	21.2273839832551	23.0650260644058	.
34	2	1	1	66.2931242334974	7	.	14.6301256033099	15.1142763167476	.	.	12.5195384599356	12.6736344599548	.	.	18.3361095481836	13.1630086668971	.
35	2	1	-1	63.444034413775	4	.	14.4140881263358	9.43681073904698	.	.	13.6086404615439	14.7840917229636	.	.	14.3321134741838	10.4570740743244	.
36	2	1	-1	78.0727052775786	4	.	5.11147305635567	1.46850141926074	.	.	5.93016281954997	12.9182017239384	.	.	6.28032792604869	5.69709827791353	.
37	2	1	-1	69.5481316630203	1	.	11.1110455961453	6.27252393834706	.	.	10.7067532418728	8.79827951787459	.	.	20.3250930793694	12.2930439953375	.
38	2	1	-1	52.9654311392152	3	.	12.2554373912379	9.40380850289746	.	.	7.1723373286028	11.436880594598	.	.	18.4922010518974	15.4444073185575	.
39	2	1	1	58.5722732414987	5	.	19.9234111081688	18.6614606295103	.	.	21.536864647432	22.8785311653105	.	.	23.4229746049214	23.8117208977569	.
40	2	1	1	64.6019183351199	3	.	16.7483396741026	13.5408957914257	.	.	20.5158227043336	16.4853044582173	.	.	22.5165158328575	18.2574917418937	.
41	2	1	1	55.1685729885365	4	.	24.0233472651069	17.5030192591488	.	.	19.2114177256046	19.0262092280972	.	.	22.9786054174919	23.4552125560666	.
42	2	1	-1	54.7909557585322	6	.	14.2607654366846	20.7077088954338	.	.	17.5132231165027	14.9243859676051	.	.	22.6493852076374	16.2514790788712	.
43	2	1	1	78.7717842384571	2	.	17.4726488614468	13.1248365330758	.	.	17.0659174199182	12.383433259715	.	.	18.2981987341132	16.0809195935258	.
44	2	1	1	54.6798604353471	7	.	21.7853328668134	18.9417945201159	.	.	18.78266091479	16.580616046688	.	.	22.9839431334663	21.3384467620265	.
45	2	1	-1	76.537213879992	3	.	20.2724904419668	12.5689873078361	.	.	15.6409689269762	12.6946300850818	.	.	20.4722762462536	17.8803023458114	.
